id./;steamID./;name./;price./;short_descritiption./;genres./;publishers./;roda_linux./;release_date
4203./;324260./;VoidExpanse./;14.99./;Explore the vast reaches of VoidExpanse -- mine asteroids, upgrade your ship, trade, complete missions, advance your character and survive fast-paced combat with hostile aliens and mercenaries in the rich and exciting Sci-Fi universe of VoidExpanse!./;AtomicTorch Studio./;Action/Indie/RPG/Simulation/Strategy./;Sim./;2/4/2015
4204./;324270./;Revenge: Rhobar's myth./;4.99./;A magical world full of witchcraft and wizardry awaits you!Join the worlds best wizard academy and embark on an exciting, mysterious journey. Learn 4 different and mighty spells to change the world around you, experience a breathtaking plot about the lost wizard Rhobar or challenge yourself in the freeroam mode!./;Polygon Art./;Adventure/Indie./;Nao./;8/9/2015
4205./;324310./;Bus Simulator 16./;9.99./;Get behind the wheel of 13 realistic city buses licensed by known city bus manufacturers such as Mercedes-Benz and MAN. Keep an eye on the traffic code and drive your passengers safely to their destinations through five characteristic city districts../;astragon Entertainment./;Simulation./;Nao./;2/3/2016
4206./;324360./;TOTM./;7.99./;A battle arena game with a magical setting. Kill creeps and opponents, gain power, grab items. Be one step ahead of your enemies and choose the right combination of spells. You fight about strategic points on a large outdoor map../;Juniper GmbH./;Action/Indie/Strategy/Early Access./;Nao./;3/2/2015
4207./;324390./;The Body Changer./;29.99./;A single player metroidvania 3D game with cooperative gameplay. Find out what's going on by taking control of distinct characters and change between them whenever you want. An unique mix of 3rd person shooter and challenging puzzles!./;TheShortAndTheTall./;Action/Adventure/Indie./;Sim./;15/10/2015
4208./;324400./;Pocket God vs Desert Ashes./;4.99./;It's 'Clash of the Titans!' Or, rather, 'Clash of the Pygmies and Landians!' In cooperation with Bolt Creative, Nine Tales Digital brings you a new spin on their popular Desert Ashes turn-based strategy game, guest starring a powerful Pygmy army defending their territory../;Nine Tales Digital./;Indie/Strategy./;Nao./;19/8/2015
4209./;324420./;Desert Ashes./;4.99./;Desert Ashes is a turn based strategy game with online multiplayer and single player campaigns, it also boasts an innovative menu system allowing you to play multiple games at once. The Day-Night system adds a dynamic twist to turn based battles that affect the battlefield../;Nine Tales Digital./;Indie/Strategy./;Nao./;10/11/2014
4210./;324470./;SinaRun./;2.99./;SinaRun is a minimalist 3D platform/racing game. Find a level you like, play it hundreds of times and try to become the best on the leaderboard! Online multiplayer also available!./;Princesseuh./;Indie/Racing/Early Access./;Sim./;26/10/2015
4211./;324510./;Boundless./;39.99./;Shape your citizen, forge your destiny and sculpt your world in this epic voxel sandbox MMO built on endless possibility../;Wonderstruck./;Action/Adventure/Indie/Massively Multiplayer/RPG./;Nao./;11/9/2018
4212./;324520./;Defense Zone 3 Ultra HD./;9.99./;The sequel to the hit strategy game, with new weapons, landscapes, and options../;Artem Kotov./;Action/Indie/Strategy./;Sim./;14/12/2016
4213./;324570./;Halo: Spartan Strike./;2.99./;Halo: Spartan Strike makes you a Spartan supersoldier battling evil forces. Delve into 30 challenging missions through cities and jungles using a devastating arsenal of weapons, abilities and vehicles including the iconic Warthog against the Covenant and Promethean enemies. *DirectX feature level 10 required*./;Xbox Game Studios./;Action./;Nao./;16/4/2015
4214./;324610./;The Shopkeeper./;2.99./;A desperate man needs to find the right antique to impress a rich relative, but his choice will have dreadful consequences. The Shopkeeper is a point-and-click narrative game set in a space between the Twilight Zone, classic Lucasarts adventures, and Antiques Roadshow../;Mastertronic./;Adventure/Indie./;Sim./;23/10/2014
4215./;324650./;Gemini: Heroes Reborn./;2.99./;Gemini: Heroes Reborn is a first person action-adventure that allows users to enter into the role of Cassandra, on a journey to unlock incredible powers, unique in the Heroes Universe../;Phosphor Games./;Action/Adventure./;Nao./;18/1/2016
4216./;324680./;Impossible Creatures Steam Edition./;9.99./;Impossible Creatures is a 3D RTS game that pits the player against an evil villain. Using Earth’s most formidable animals as building blocks, the player must create an army of genetically-altered mutant monsters in a titanic struggle to protect an unsuspecting world../;THQ Nordic./;Strategy./;Nao./;11/11/2015
4217./;324710./;To Be or Not To Be./;4.99./;Guide Hamlet, Ophelia and Hamlet Sr. to hundreds of hilarious deaths in Ryan North's chooseable-path edition of Shakespeare's Hamlet!./;Tin Man Games./;Adventure/Casual/Indie./;Sim./;4/2/2015
4218./;324730./;Caverns of the Snow Witch (Standalone)./;4.99./;YOU are the hero in Caverns of the Snow Witch! Triumph agains the villainous Snow Witch in Ian Livingstone's Fighting Fantasy classic RPG gamebook!./;Tin Man Games./;Adventure/Indie/RPG./;Sim./;3/8/2015
4219./;324740./;The Warlock of Firetop Mountain./;19.99./;The Warlock of Firetop Mountain is a tabletop adventure come to life! This fantasy solo RPG combines unique, simultaneous turn-based combat with a journey that changes based on each figurine you take into Firetop Mountain! Which hero will you take into Zagor's lair THIS time?./;Tin Man Games./;Action/Adventure/Indie./;Sim./;30/8/2016
4220./;324750./;StuntMANIA Reloaded./;4.99./;StuntMANIA Reloaded is a fast paced 3D car stunt driving and exploration game, where you get to perform the most amazing tricks and stunts in some really cool environments../;Bigger Boat./;Adventure/Casual/Racing./;Nao./;13/11/2014
4221./;324760./;Monster Truck Destruction./;4.99./;Can you handle a 1500HP Monster Truck that can crash cars, get massive air and pop wheelies with a blip of the throttle? Monster Truck Destruction is here to satisfy all of these needs plus more!./;ODD Games./;Action/Racing./;Nao./;10/7/2015
4222./;324770./;eXperience 112./;9.99./;An abandoned boat. A system of surveillance camera that works. A woman, Lea Nichols, only survivor of a team of researchers. Monitor, manage, search… Behind your camera, guide Lea Nichols to freedom but also to the truth. Be her eyes and ears to help fulfill her destiny! But be careful, remember that things are not always what they seem…./;Microids./;Adventure./;Nao./;24/10/2014
4223./;324800./;Shadow Warrior 2./;29.99./;Shadow Warrior 2 is the stunning evolution of Flying Wild Hog’s offbeat first-person shooter starring the brash warrior Lo Wang, who must again wield a devastating combination of guns, blades, magic and wit to strike down the demonic legions overwhelming the world../;Devolver Digital./;Action/Adventure./;Nao./;13/10/2016
4224./;324810./;TOXIKK™./;0./;FRAG LIKE IT'S 1999! TOXIKK plays as if today's military shooters never existed: Designed as a spiritual successor to the FPS giants of the late 90s and early 2ks, TOXIKK carefully evolves their mechanics with modern technology and fresh ideas elaborated with Arena-FPS enthusiasts../;Schwiezer System GmbH./;Action/Free to Play/Indie./;Nao./;10/9/2016
4225./;325060./;Parallax./;4.99./;Parallax is a first-person puzzle game with two overlapping worlds. Weave back and forth between black and white as you try to be in the right place, in the right dimension, at the right time. Use switches, boosters and gravity to help you reach the exit. Can you conquer every mind-bending level?./;Toasty Games./;Indie./;Sim./;10/3/2015
4226./;325090./;Deep Dungeons of Doom./;4.99./;This game is only for the brave. Dungeons await, each one deeper, each one more perilous and each one more challenging than the last../;Bossa Studios./;Adventure/Casual/RPG./;Nao./;14/10/2014
4227./;325110./;Save the Furries./;6.99./;Help the Furries, those cute and crazy little green creatures, travel the galaxy and survive the perils that await them on every strange planet they visit!./;Microids Indie./;Casual./;Nao./;10/10/2014
4228./;325120./;Notch - The Innocent LunA: Eclipsed SinnerS./;9.99./;This is an isolated town, a town of memories that have been forgotten by its people. However, this small town has not been quiet and peaceful since the murders began... Time passes by, where are the sinful spirits going? Are my memories reality, or just a dream?./;DigitalEZ./;Adventure/Casual/Indie./;Nao./;4/6/2015
4229./;325150./;Run or Die./;4.99./;Run or Die is a fast paced Endless Runner that focuses on movement based abilities (and a huge Ion Cannon)! Players must make decisions in the blink of an eye in order to make their way through a hazardous city environment where every run is different!./;Team Flow./;Action/Casual/Indie./;Nao./;11/12/2014
4230./;325160./;Bik - A Space Adventure./;4.99./;Eat some sandwiches and save the galaxy!A point and click adventure. In Bik, we follow a young boy who is abducted by aliens while on a camping trip with his friends. After joining forces with two friendly alien mercenaries, Ammut and Tatenen, Bik escapes from his abductors and tries to find his way home../;Zotnip./;Adventure/Indie./;Sim./;14/10/2014
4231./;325180./;AppGameKit Classic: Easy Game Development./;19.99./;AppGameKit Classic is a powerful game development engine, ideal for Hobbyist and Indie developers. Choose to code in the easy to learn AppGameKit BASIC or use our libraries in C++ &amp; XCode. Write your code once and deploy easily to multiple mobile &amp; desktop platforms../;TheGameCreators./;Animation & Modeling/Design & Illustration/Education/Software Training/Utilities/Web Publishing./;Sim./;21/11/2014
4232./;325210./;Arctico./;6.99./;Explore Arctico with your dog sled team, kayak, and parachute! Build and customize your base camp, gather resources, take care of your experiments in this peaceful island../;./;Adventure/Casual/Indie./;Nao./;15/2/2022
4233./;325260./;PANZER BALL./;4.99./;Panzer Ball is a fast-paced 3D platformer inspired by the classic surf and bunnyhop game modes. Jump in and see how fast you can complete the courses in both single and multiplayer../;Oz./;Action/Casual/Indie/Racing./;Nao./;15/8/2020
4234./;325300./;BEARZERKERS./;12.99./;BEARZERKERS is the premiere bear based evisceration experience. Feed your friends to the bears in HUNT or work together to defeat their mecha army in GAUNTLET. Video games!./;Wildgrass./;Action/Casual/Indie/Early Access./;Nao./;23/10/2015
4235./;325320./;Mythos: The Beginning - Director's Cut./;5.99./;Mythos: The Beginning is a survival horror/adventure role playing game based on the pulp-horror and monster movies of the 1930s. Set in London in 1934, Mythos tasks you with creating your own paranormal investigator from scratch and guiding them through an exploration of the infamous Harborough Asylum../;Komodo./;Adventure/RPG./;Nao./;27/10/2014
4236./;325370./;Nova-111./;4.99./;Pilot your trusty orange vessel in this quirky sci-fi strategy game that cleverly mixes turn-based and real-time gameplay. Your mission: fix space-time and recover all the scientists lost in the aftermath of the Universe's Greatest Science Experiment../;Funktronic Labs./;Action/Adventure/Indie/Strategy./;Nao./;25/8/2015
4237./;325420./;Homebrew - Patent Unknown./;14.99./;We feel that there are many people, wanting to unleash their creativity just like us. This is why we created a vehicle builder that doesn’t restrict you in what you can make. Car, plane, truck, tank, boat or simply a supersonic toilet seat. In Homebrew you’ll be able to get those ideas off the paper!./;Copybugpaste./;Action/Indie/Racing/Simulation/Early Access./;Nao./;14/11/2014
4238./;325430./;Metaverse./;19.99./;In Metaverse you will dig, discover, design, deploy, and defend. Explore, build upon, or tear apart your own procedurally generated voxel planet. And now in the early stages of our multiplayer implementation, help conquer or build the planets of others../;Metaware Limited, LLC./;Action/Adventure/Indie/RPG/Simulation/Early Access./;Nao./;5/4/2016
